Date & Time,TRASAR Dose (ppm),Temperature (°F),Conductivity (µS/cm),pH,ORP (mV),Steel Corr. Rate (mpy),Copper Corr. Rate (mpy),Tagged Poly Dose (ppm),Nalco Scale Index,3D scale polymer consumption (%),NDM Scale Mass (ug),NDM Scale Rate (ug/h),NDM Water Temp (°F),Nalco Bio-Index,Turbidity (NTU),Background Channel (ppm),Cell Fouling (%),Flow Status,Interlock Status,Digital Input 3,Digital Input 4,4-20mA Input 1,4-20mA Input 2,TRASAR Relay Status,TRASAR Relay On Time (min),Tagged Poly Relay Status,Tagged Poly Relay On Time (min),Bioreporter Relay Status,Bioreporter Relay On Time (min),Oxidizing Biocide Relay Status,Ox Bio Relay On Time (min),Nonoxidizing Biocide Relay Status,Nonox Bio Relay On Time (min),Blowdown Relay Status,Blowdown Relay On Time (min),pH Relay Status,pH Relay On Time (min)
12/30/2016 21:45,1056.75,61.08,779.51,8.47,156,2.05,0.01,0,-999,-999,0,0,0,0,0.41,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/30/2016 22:00,1056.51,60.96,780.59,8.47,156,2.05,0.01,0,-999,-999,0,0,0,0,0.39,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/30/2016 22:15,1056.21,60.88,780.89,8.47,156,2.14,0.01,0,-999,-999,0,0,0,0,0.38,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/30/2016 22:30,1056.62,60.92,777.68,8.49,155,2.14,0.01,0,-999,-999,0,0,0,0,0.37,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/30/2016 22:45,1056.78,61.04,776.03,8.5,156,2.31,0.01,0,-999,-999,0,0,0,0,0.39,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/30/2016 23:00,1056.37,60.88,777.03,8.5,155,2.31,0.02,0,-999,-999,0,0,0,0,0.41,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/30/2016 23:15,1056.61,60.68,777.73,8.5,154,2.3,0.02,0,-999,-999,0,0,0,0,0.37,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/30/2016 23:30,1056.82,60.44,777.96,8.52,154,2.3,0.01,0,-999,-999,0,0,0,0,0.37,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/30/2016 23:45,1057.23,60.23,778.49,8.52,155,2.19,0.01,0,-999,-999,0,0,0,0,0.38,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 0:00,1057.53,60.07,779.92,8.53,155,2.19,0.01,0,-999,-999,0,0,0,0,0.38,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 0:15,1057.31,59.87,777.68,8.53,155,2.11,0.01,0,-999,-999,0,0,0,0,0.39,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 0:30,1056.49,59.63,777.73,8.53,155,2.11,0.01,0,-999,-999,0,0,0,0,0.41,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 0:45,1057.35,59.39,777.49,8.54,155,2.05,0.01,0,-999,-999,0,0,0,0,0.4,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 1:00,1057.48,59.18,778.91,8.54,155,2.05,0.01,0,-999,-999,0,0,0,0,0.4,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 1:15,1056.45,58.98,780.32,8.55,155,2.16,0.01,0,-999,-999,0,0,0,0,0.39,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 1:30,1056.92,58.74,778.97,8.56,155,2.16,0.01,0,-999,-999,0,0,0,0,0.41,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 1:45,1056.56,58.58,781.04,8.56,155,2.14,0.01,0,-999,-999,0,0,0,0,0.4,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 2:00,1056.54,58.42,777.81,8.57,155,2.14,0.01,0,-999,-999,0,0,0,0,0.4,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 2:15,1056.32,58.26,779.46,8.57,155,2.11,0.01,0,-999,-999,0,0,0,0,0.38,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 2:30,1055.79,58.22,776.99,8.58,155,2.11,0.01,0,-999,-999,0,0,0,0,0.39,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 2:45,1055.72,58.1,780.47,8.59,155,2.26,0.01,0,-999,-999,0,0,0,0,0.37,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 3:00,1055.28,58.14,776.21,8.57,155,2.26,0.01,0,-999,-999,0,0,0,0,0.37,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 3:15,1055.55,58.14,780.17,8.58,155,2.25,0.01,0,-999,-999,0,0,0,0,0.39,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 3:30,1055.02,58.26,775.3,8.58,155,2.25,0.01,0,-999,-999,0,0,0,0,0.38,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 3:45,1054.87,58.3,780.93,8.59,155,2.25,0.01,0,-999,-999,0,0,0,0,0.38,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 4:00,1055.16,58.46,777.3,8.59,154,2.25,0.01,0,-999,-999,0,0,0,0,0.37,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 4:15,1055.28,58.54,779.75,8.58,154,1.99,0.01,0,-999,-999,0,0,0,0,0.39,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 4:30,1054.91,58.58,780.43,8.57,154,1.99,0.01,0,-999,-999,0,0,0,0,0.39,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 4:45,1055.02,58.66,779.6,8.57,154,2.3,0.01,0,-999,-999,0,0,0,0,0.38,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 5:00,1055.37,58.74,778.58,8.57,154,2.3,0.01,0,-999,-999,0,0,0,0,0.38,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 6:15,1055.44,59.23,778.96,8.58,154,2.22,0.01,0,-999,-999,0,0,0,0,0.38,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 6:30,1055.48,59.31,776.58,8.58,153,2.22,0.01,0,-999,-999,0,0,0,0,0.38,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 6:45,1055.52,59.39,778,8.59,153,2.13,0.01,0,-999,-999,0,0,0,0,0.38,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 7:00,1056.47,59.39,778.43,8.59,153,2.13,0.01,0,-999,-999,0,0,0,0,0.39,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 7:15,1056.03,59.39,781.38,8.58,153,1.93,0.01,0,-999,-999,0,0,0,0,0.36,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 7:30,1055.94,59.51,777.05,8.58,153,1.93,0.01,0,-999,-999,0,0,0,0,0.36,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 8:00,1055.63,59.67,778.86,8.62,153,2.01,0.01,0,-999,-999,0,0,0,0,0.35,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 8:15,1055.42,60.15,776.78,8.61,153,2.17,0.01,0,-999,-999,0,0,0,0,0.35,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 8:30,1056,60.31,773.43,8.58,153,2.17,0.01,0,-999,-999,0,0,0,0,0.35,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 8:45,1055.8,60.44,776.67,8.55,153,2.27,0.01,0,-999,-999,0,0,0,0,0.35,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 9:00,1054.89,60.56,777.64,8.52,152,2.27,0.02,0,-999,-999,0,0,0,0,0.35,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 9:15,1055.16,60.84,773.56,8.5,152,2.26,0.02,0,-999,-999,0,0,0,0,0.35,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 9:30,1055.17,61,775.91,8.49,152,2.26,0.01,0,-999,-999,0,0,0,0,0.34,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 9:45,1055.44,61.16,774.47,8.48,152,2.22,0.01,0,-999,-999,0,0,0,0,0.35,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 10:15,1056.3,61.32,775.68,8.51,151,2.19,0.01,0,-999,-999,0,0,0,0,0.35,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 10:30,1056.06,61.32,776.38,8.52,151,2.19,0.01,0,-999,-999,0,0,0,0,0.35,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 10:45,1055.44,61.49,775.95,8.55,151,2.31,0.01,0,-999,-999,0,0,0,0,0.35,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 11:00,1056.59,61.45,775.03,8.53,151,2.31,0.01,0,-999,-999,0,0,0,0,0.34,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 11:15,1056.45,61.49,775.73,8.52,152,2.24,0.01,0,-999,-999,0,0,0,0,0.35,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 11:30,1056.75,61.49,776.17,8.52,153,2.24,0.01,0,-999,-999,0,0,0,0,0.35,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 11:45,1056.55,61.53,776.07,8.53,152,2.22,0.01,0,-999,-999,0,0,0,0,0.34,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 12:00,1056.19,61.73,774.22,8.54,153,2.22,0.02,0,-999,-999,0,0,0,0,0.35,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 12:15,1056.74,61.81,777.28,8.53,153,2.07,0.02,0,-999,-999,0,0,0,0,0.34,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 12:30,1055.69,62.05,775.13,8.52,154,2.07,0.01,0,-999,-999,0,0,0,0,0.34,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 12:45,1055.07,62.45,772.33,8.48,154,2.05,0.01,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 13:00,1054.72,62.9,775.87,8.45,155,2.05,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 13:15,1054.1,63.42,773.91,8.42,155,2.26,0.02,0,-999,-999,0,0,0,0,0.31,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 13:30,1053.91,63.91,775.97,8.41,155,2.26,0.02,0,-999,-999,0,0,0,0,0.3,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 13:45,1053.78,64.56,774.8,8.39,155,2.27,0.02,0,-999,-999,0,0,0,0,0.3,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 14:00,1054.39,65.04,774.26,8.39,154,2.27,0.02,0,-999,-999,0,0,0,0,0.29,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 14:15,1053.66,65.4,775.25,8.38,154,2.38,0.02,0,-999,-999,0,0,0,0,0.28,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 14:30,1054.18,66.01,772.41,8.37,154,2.38,0.02,0,-999,-999,0,0,0,0,0.28,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 14:45,1054.67,66.34,771.36,8.37,153,2.36,0.02,0,-999,-999,0,0,0,0,0.29,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 15:00,1054.21,66.62,772.75,8.37,153,2.36,0.02,0,-999,-999,0,0,0,0,0.29,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 15:15,1054.64,66.98,774.03,8.36,152,2.34,0.02,0,-999,-999,0,0,0,0,0.27,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 15:30,1055.35,67.31,768.35,8.36,152,2.34,0.02,0,-999,-999,0,0,0,0,0.28,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 15:45,1055.2,67.63,771.98,8.36,153,2.34,0.02,0,-999,-999,0,0,0,0,0.28,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 16:00,1056.23,67.87,770.75,8.37,153,2.34,0.02,0,-999,-999,0,0,0,0,0.28,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 16:15,1056.23,67.99,773.26,8.37,153,2.33,0.02,0,-999,-999,0,0,0,0,0.28,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 16:30,1056.81,68.2,768.36,8.37,152,2.33,0.02,0,-999,-999,0,0,0,0,0.28,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 16:45,1057.2,68.28,769.43,8.38,152,2.29,0.02,0,-999,-999,0,0,0,0,0.28,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 17:00,1058.41,68.28,768.5,8.39,152,2.29,0.02,0,-999,-999,0,0,0,0,0.29,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 17:15,1058.44,68.24,769.85,8.39,152,2.02,0.02,0,-999,-999,0,0,0,0,0.28,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 17:30,1059.84,68.24,771.27,8.41,153,2.02,0.02,0,-999,-999,0,0,0,0,0.29,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 17:45,1060.19,68.16,770.06,8.41,154,2.27,0.02,0,-999,-999,0,0,0,0,0.29,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 18:00,1059.92,67.95,770.8,8.43,153,2.27,0.02,0,-999,-999,0,0,0,0,0.3,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 18:15,1061.18,67.79,771.57,8.43,153,2.33,0.02,0,-999,-999,0,0,0,0,0.31,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 18:30,1061.83,67.63,772.54,8.46,153,2.33,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 18:45,1061.45,67.55,771.72,8.47,153,2.38,0.02,0,-999,-999,0,0,0,0,0.31,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 19:00,1062.16,67.31,771.46,8.48,153,2.38,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 19:15,1062.22,66.98,772.64,8.48,153,2.24,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 19:30,1061.87,66.78,772.11,8.49,153,2.24,0.02,0,-999,-999,0,0,0,0,0.31,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 19:45,1061.81,66.62,773.16,8.49,153,2.12,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 20:00,1061.48,66.46,770.48,8.49,153,2.12,0.02,0,-999,-999,0,0,0,0,0.31,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 20:15,1061.33,66.34,771.49,8.48,153,2.16,0.02,0,-999,-999,0,0,0,0,0.31,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 20:30,1062.12,66.17,772.44,8.49,152,2.16,0.02,0,-999,-999,0,0,0,0,0.3,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 20:45,1061.75,66.01,770.77,8.49,152,2.19,0.02,0,-999,-999,0,0,0,0,0.31,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 21:00,1062,65.89,769.1,8.49,152,2.19,0.02,0,-999,-999,0,0,0,0,0.31,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 21:15,1061.04,65.65,773.13,8.5,152,2.22,0.02,0,-999,-999,0,0,0,0,0.3,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 21:30,1061.27,65.49,770.5,8.51,151,2.22,0.02,0,-999,-999,0,0,0,0,0.31,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 21:45,1061.62,65.32,770.33,8.51,151,2.22,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 22:00,1060.96,65.2,772.89,8.53,151,2.22,0.02,0,-999,-999,0,0,0,0,0.3,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 22:15,1061.88,65.04,769.39,8.54,151,2.22,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 22:30,1061.3,64.88,768.67,8.54,151,2.22,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 22:45,1061.85,64.72,770.03,8.54,151,2.09,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 23:00,1061.52,64.56,770.51,8.54,151,2.09,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 23:15,1061.19,64.27,770.58,8.56,151,2.34,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 23:30,1061.27,64.03,771.93,8.57,151,2.34,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
12/31/2016 23:45,1060.88,63.95,770.43,8.59,151,2.22,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 0:00,1060.7,63.75,772.16,8.59,151,2.22,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 0:15,1060.87,63.55,768.96,8.59,151,2.22,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 0:30,1061.28,63.42,767.88,8.61,150,2.22,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 0:45,1060.57,63.26,768.8,8.62,150,2.22,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 1:00,1060.82,63.02,770.38,8.63,150,2.19,0.01,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 1:15,1060.2,62.86,768.96,8.61,150,2.19,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 1:30,1060.53,62.74,769.13,8.6,150,2.22,0.01,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 1:45,1059.98,62.62,770.18,8.6,150,2.22,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 2:00,1060.41,62.45,771.54,8.61,150,2.21,0.02,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 2:15,1060.54,62.45,771.09,8.62,150,2.21,0.01,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 2:30,1060.57,62.37,771.37,8.62,150,2.17,0.01,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 2:45,1059.64,62.25,772.32,8.62,150,2.17,0.02,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 3:00,1059.96,62.21,769.33,8.63,150,2.25,0.02,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 3:15,1060.09,62.17,770.8,8.63,149,2.25,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 3:30,1059.91,62.13,770.19,8.63,150,2.11,0.02,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 3:45,1060.48,62.13,770.71,8.63,150,2.11,0.01,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 4:00,1060.38,62.17,770.76,8.66,150,2.17,0.01,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 4:15,1060.25,62.17,769.74,8.66,149,2.17,0.02,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 4:30,1059.67,62.17,767.98,8.65,149,2.05,0.02,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 4:45,1060.01,62.17,769.83,8.62,150,2.05,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 5:00,1059.65,62.13,771.38,8.61,150,2.31,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 5:15,1060.1,62.13,766.97,8.61,149,2.31,0.01,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 5:30,1060.35,62.09,768.68,8.62,149,2.22,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 5:45,1059.79,62.09,767.3,8.61,149,2.22,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 6:00,1059.73,62.05,770.87,8.61,149,2.17,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 6:15,1059.78,61.97,768.29,8.61,149,2.17,0.01,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 6:30,1059.65,61.97,767.51,8.62,149,2.3,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 6:45,1060.04,61.97,767.67,8.63,149,2.3,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 7:00,1060.48,61.93,770.92,8.63,149,1.99,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 7:15,1060.63,61.89,768.07,8.63,149,1.99,0.01,0,-999,-999,0,0,0,0,0.31,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 7:30,1060.12,61.81,769.17,8.64,149,2.28,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 7:45,1060.22,61.89,768.06,8.66,149,2.28,0.01,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 8:00,1060.05,61.97,767.35,8.67,149,2.36,0.01,0,-999,-999,0,0,0,0,0.32,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
1/1/2017 8:15,1060.38,61.97,769.47,8.66,149,2.36,0.01,0,-999,-999,0,0,0,0,0.33,0,0,0,1,0,0,0,0,8,0,8,0,0,0,0,0,8,0,64,0,0,0
